;Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
5516;GB;Enfield;Enfield - Bowes Primary School;51.613865,-0.125338;PM10;London Air Quality Network;µg/m³;7.5;2021-08-06T13:00:00+02:00;United Kingdom
5517;GB;Croydon;Croydon - Purley Way A23;51.3622305655,-0.117604507351;NO2;London Air Quality Network;µg/m³;16.9;2021-08-06T13:00:00+02:00;United Kingdom
5518;GB;Hackney;Hackney - Old Street;51.526454,-0.08491;PM10;London Air Quality Network;µg/m³;24.4;2021-08-06T12:00:00+02:00;United Kingdom
5519;GB;Sevenoaks;Sevenoaks - Greatness Park;51.289391,0.201437;O3;London Air Quality Network;µg/m³;50.9;2021-08-06T13:00:00+02:00;United Kingdom
5520;GB;Sutton;Sutton - Worcester Park;51.377923,-0.240414;NO2;London Air Quality Network;µg/m³;30.5;2021-08-06T12:00:00+02:00;United Kingdom
5521;GB;Horsham;Horsham - Cowfold;50.9890625032,-0.270257451267;NO2;London Air Quality Network;µg/m³;18.2;2021-08-06T11:00:00+02:00;United Kingdom
5522;GB;Hampshire;Portsmouth Background AURN;50.8282053074,-1.06994447819;PM2.5;London Air Quality Network;µg/m³;6.0;2021-08-06T11:00:00+02:00;United Kingdom
5523;HR;Zagrebacka;HR0026A;45.7148444091,16.0682553186;O3;EEA Croatia;µg/m³;57.6;2021-08-06T11:00:00+02:00;Croatia
5524;HU;Csongrád;HU0057A;46.2666139995,20.153053;PM10;EEA Hungary;µg/m³;9.012004;2021-08-06T13:00:00+02:00;Hungary
5525;HU;Gyor-Moson-Sopron;HU0035A;47.6919439995,16.575008;SO2;EEA Hungary;µg/m³;11.87348;2021-08-06T13:00:00+02:00;Hungary
5526;AU;Morwell;Morwell East;-38.229393,146.424454;PM2.5;Australia - Victoria;µg/m³;5.78;2021-08-06T13:00:00+02:00;Australia
5527;AU;Canberra;Florey;-35.220606,149.0435;CO;Australia - ACT;ppm;0.85;2021-08-06T08:00:00+02:00;Australia
5528;BE;Luxembourg;BETN132;49.719281,5.630398;CO;EEA Belgium;µg/m³;150.0;2021-08-06T03:00:00+02:00;Belgium
5529;BE;Brussels-Capital Region;BETR012;50.796632,4.358539;SO2;EEA Belgium;µg/m³;2.15;2021-08-06T03:00:00+02:00;Belgium
5530;BG;Варна;BG0075A;43.224389,27.915733;NO2;EEA Bulgaria;µg/m³;23.75;2021-08-06T12:00:00+02:00;Bulgaria
5531;BG;София (столица);BG0070A;42.637192,23.243864;O3;EEA Bulgaria;µg/m³;93.48;2021-08-06T12:00:00+02:00;Bulgaria
5532;BR;Jacareí;Jacareí;-23.29419924,-45.96823386;PM10;Sao Paulo CETESB;µg/m³;40.0;2021-08-06T14:00:00+02:00;Brazil
5533;BR;Jaú;Jaú;-22.29861966,-48.5674574;NO2;Sao Paulo CETESB;µg/m³;16.0;2021-08-06T14:00:00+02:00;Brazil
5534;BR;Paulínia;Paulínia;-22.77232138,-47.15484287;NO2;Sao Paulo CETESB;µg/m³;16.0;2021-08-06T14:00:00+02:00;Brazil
5535;CA;ALBERTA;Calgary Central2;51.047611,-114.075165;CO;AirNow;ppm;0.21;2021-08-06T08:00:00+02:00;Canada
5536;CH;Sankt Gallen;CH0019A;47.406989569,9.39431174674;PM10;EEA Switzerland;µg/m³;5.7357;2021-08-06T13:00:00+02:00;Switzerland
5537;CL;Puente Alto;Puente Alto;-33.591390623,-70.594788;CO;Chile - SINCA;µg/m³;1991.95;2021-08-06T14:00:00+02:00;Chile
5538;CL;Mejillones;Jardín Infantil Integra;-23.098798,-70.442765;NO2;Chile - SINCA;µg/m³;19.25;2021-08-06T14:00:00+02:00;Chile
5539;CL;Concón;Concón;-32.924568,-71.515399;SO2;Chile - SINCA;µg/m³;23.57;2021-08-06T13:00:00+02:00;Chile
5540;CL;Copiapó;Copiapo Sivica;-27.3703291549,-70.3239066784;PM2.5;Chile - SINCA;µg/m³;20.04;2021-08-06T13:00:00+02:00;Chile
5541;CL;Hualpén;JUNJI;-36.780632,-73.115657;SO2;Chile - SINCA;µg/m³;3.16;2021-08-06T13:00:00+02:00;Chile
5542;CL;Linares;Linares;-35.8369422349,-71.592865854;PM2.5;Chile - SINCA;µg/m³;62.0;2021-08-06T12:00:00+02:00;Chile
5543;CL;La Unión;La Union;-40.2868574418,-73.0767104594;PM2.5;Chile - SINCA;µg/m³;5.0;2021-08-06T12:00:00+02:00;Chile
5544;CO;Bogota;Carvajal - Sevillana;4.5958,-74.14855;CO;Bogota;ppm;2.6475;2021-08-06T14:00:00+02:00;Colombia
5545;CY;Λευκωσία;CY0006A;35.1269753274,33.3316292911;CO;EEA Cyprus;µg/m³;269.5528;2021-08-06T11:00:00+02:00;Cyprus
5546;CZ;Jihočeský;CZ0CCBD;48.9843864441,14.4656839371;SO2;EEA Czech Republic;µg/m³;4.0;2021-08-06T11:00:00+02:00;Czech Republic
5547;CZ;Moravskoslezský;CZ0TOPO;49.8252944946,18.1592750549;SO2;EEA Czech Republic;µg/m³;4.5;2021-08-06T11:00:00+02:00;Czech Republic
5548;CZ;Hlavní město Praha;CZ0ALEG;50.0723876953,14.4306726456;NO2;EEA Czech Republic;µg/m³;29.5;2021-08-06T11:00:00+02:00;Czech Republic
5549;CZ;Středočeský;CZ0SKLS;50.1674118042,14.1060476303;PM10;EEA Czech Republic;µg/m³;29.0;2021-08-06T11:00:00+02:00;Czech Republic
5550;CZ;Vysočina;CZ0JJIH;49.4015960693,15.6102457047;PM2.5;EEA Czech Republic;µg/m³;17.0;2021-08-06T11:00:00+02:00;Czech Republic
5551;EE;Harjumaa;EE0020A;59.4311141995,24.7605648;NO2;EEA Estonia;µg/m³;12.0211;2021-08-06T14:00:00+02:00;Estonia
5552;EE;Jõgevamaa;EE0016A;58.7027778595,26.75889778;NO2;EEA Estonia;µg/m³;0.651886;2021-08-06T14:00:00+02:00;Estonia
5553;FI;Uusimaa;FI00564;60.1696399995,24.93924;NO2;EEA Finland;µg/m³;37.50801;2021-08-06T13:00:00+02:00;Finland
5554;FI;Lapland;FI00357;68.4770099996,28.3031;SO2;EEA Finland;µg/m³;0.9670956;2021-08-06T13:00:00+02:00;Finland
5555;FI;Paijanne Tavastia;FI00867;60.9790699995,25.59109;O3;EEA Finland;µg/m³;64.7894993;2021-08-06T13:00:00+02:00;Finland
5556;GB;Kensington and Chelsea;Kensington and Chelsea - North Ken FIDAS;51.5210467476,-0.213492139585;O3;London Air Quality Network;µg/m³;48.0;2021-08-06T13:00:00+02:00;United Kingdom
5557;GB;Brighton;Brighton Preston Park;50.840836,-0.147572;NO2;DEFRA;µg/m³;3.0;2021-08-06T13:00:00+02:00;United Kingdom
5558;GB;Leicester;Leicester University;52.619823,-1.127311;O3;DEFRA;µg/m³;26.0;2021-08-06T13:00:00+02:00;United Kingdom
5559;GB;Bexley;Bexley - Belvedere West FDMS;51.4946486813,0.137279111232;PM10;London Air Quality Network;µg/m³;18.0;2021-08-06T13:00:00+02:00;United Kingdom
5560;GB;Lewes;Lewes - Newhaven;50.7949277155,0.0463360344018;O3;London Air Quality Network;µg/m³;45.5;2021-08-06T12:00:00+02:00;United Kingdom
5561;GB;Thurrock;Thurrock - Dock Road Tilbury;51.4638074288,0.352141545594;PM2.5;London Air Quality Network;µg/m³;3.0;2021-08-06T12:00:00+02:00;United Kingdom
5562;GB;Southend On Sea;Southend-on-Sea AURN;51.5435262816,0.674668595612;NO2;London Air Quality Network;µg/m³;3.8;2021-08-06T11:00:00+02:00;United Kingdom
5563;GB;Tendring;Tendring St Osyth AURN;51.7779742837,1.04634518983;O3;London Air Quality Network;µg/m³;47.9;2021-08-06T11:00:00+02:00;United Kingdom
5564;GB;City of London;City of London - The Aldgate School;51.5138471784,-0.077765681752;PM10;London Air Quality Network;µg/m³;17.0;2021-08-06T08:00:00+02:00;United Kingdom
5565;HU;Veszprém;HU0037A;47.1052780195,17.55666542;NO2;EEA Hungary;µg/m³;7.8637638;2021-08-06T13:00:00+02:00;Hungary
5566;HU;Komárom-Esztergom;HU0039A;47.7900051076,18.7461331805;O3;EEA Hungary;µg/m³;79.93178;2021-08-06T13:00:00+02:00;Hungary
5567;HU;Komárom-Esztergom;HU0039A;47.7900051076,18.7461331805;PM2.5;EEA Hungary;µg/m³;4.608027;2021-08-06T13:00:00+02:00;Hungary
5568;HU;Baranya;HU0029A;46.0802764895,18.21112251;O3;EEA Hungary;µg/m³;79.8701625;2021-08-06T13:00:00+02:00;Hungary
5569;IT;Viterbo;IT0863A;42.42194,12.10917;O3;EEA Italy;µg/m³;71.0;2021-08-06T13:00:00+02:00;Italy
5570;IT;Varese;IT1459A;45.58288714,8.83449244;SO2;EEA Italy;µg/m³;1.787089;2021-08-06T13:00:00+02:00;Italy
5571;IT;Matera;IT1744A;40.686653,16.547146;O3;EEA Italy;µg/m³;97.259;2021-08-06T13:00:00+02:00;Italy
5572;IT;Trento;IT1037A;46.06444,11.12667;SO2;EEA Italy;µg/m³;1.3;2021-08-06T13:00:00+02:00;Italy
5573;IT;Prato;IT0945A;43.87472,11.10528;NO2;EEA Italy;µg/m³;16.0;2021-08-06T12:00:00+02:00;Italy
5574;IT;Catanzaro;IT2087A;38.95955,16.29517;SO2;EEA Italy;µg/m³;1.0039376;2021-08-06T12:00:00+02:00;Italy
5575;IT;Vibo Valentia;IT2093A;38.66458,16.08024;O3;EEA Italy;µg/m³;97.299484;2021-08-06T11:00:00+02:00;Italy
5576;IT;Massa-Carrara;IT2241A;44.0311,10.13276;NO2;EEA Italy;µg/m³;10.0;2021-08-06T09:00:00+02:00;Italy
5577;IT;Imperia;IT2029A;43.82001,7.774444;NO2;EEA Italy;µg/m³;11.23;2021-08-06T02:00:00+02:00;Italy
5578;LT;Panevežys;LT00012;55.7249999995,24.36557;PM10;EEA Lithuania;µg/m³;12.0;2021-08-06T04:00:00+02:00;Lithuania
5579;MT;Attard;MT00008;35.8900179995,14.434464;PM2.5;EEA Malta;µg/m³;11.1;2021-08-06T12:00:00+02:00;Malta
5580;AT;Niederösterreich;AT32701;48.1449999995,16.4744444444;SO2;EEA Austria;µg/m³;4.1999998;2021-08-06T13:00:00+02:00;Austria
5581;AT;Tirol;AT72223;47.2395527995,11.390653;PM10;EEA Austria;µg/m³;8.77250003;2021-08-06T13:00:00+02:00;Austria
5582;CN;阳江市;两阳中学;21.8947,111.9765;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
5584;CN;许昌市;建安区兴业大厦;34.1251,113.8134;PM2.5;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China
5585;CN;吴忠市;文卫南街;37.9768,106.2112;PM2.5;ChinaAQIData;µg/m³;25.0;2021-08-06T13:00:00+02:00;China
5586;CN;深圳市;横岗;22.6451,114.1871;PM10;ChinaAQIData;µg/m³;56.0;2021-08-06T13:00:00+02:00;China
5587;CN;绍兴市;绍兴中专;29.9361,120.5683;PM10;ChinaAQIData;µg/m³;42.0;2021-08-06T13:00:00+02:00;China
5588;CN;唐山市;金山小学;39.73809,118.43673;PM2.5;ChinaAQIData;µg/m³;39.0;2021-08-06T13:00:00+02:00;China
5590;CN;恩施土家族苗族自治州;龙凤新区;30.3772,109.5061;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
5591;CN;唐山市;冀东油田职工医院;39.2762,118.4359;PM10;ChinaAQIData;µg/m³;64.0;2021-08-06T13:00:00+02:00;China
5592;CN;平顶山市;石龙区;33.9116,112.8867;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
5593;DE;Nordrhein-Westfalen;DENW068;51.570662,8.148061;O3;EEA Germany;µg/m³;63.11;2021-08-06T02:00:00+02:00;Germany
5594;DE;Sachsen-Anhalt;DEST011;51.839382,10.790143;CO;EEA Germany;µg/m³;310.0;2021-08-06T02:00:00+02:00;Germany
5595;CN;克孜勒苏柯尔克孜自治州;市人民政府;39.7142,76.1454;PM2.5;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
5596;CN;鹰潭市;新监测站;28.2642,117.0564;O3;ChinaAQIData;µg/m³;122.0;2021-08-06T13:00:00+02:00;China
5597;CN;沈阳市;森林路(对照点);41.9339,123.6836;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
5598;CN;金华市;气象局;29.1131,119.656;PM2.5;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
5599;CN;沧州市;沧县城建局;38.2991,116.8842;PM10;ChinaAQIData;µg/m³;54.0;2021-08-06T13:00:00+02:00;China
5600;CN;泉州市;津头埔;24.8978,118.5972;SO2;ChinaAQIData;µg/m³;3.0;2021-08-06T13:00:00+02:00;China
5602;CN;沈阳市;浑南东路;41.7406,123.505;O3;ChinaAQIData;µg/m³;168.0;2021-08-06T13:00:00+02:00;China
5603;CN;钦州市;港区一小;21.7431,108.5989;O3;ChinaAQIData;µg/m³;177.0;2021-08-06T13:00:00+02:00;China
5604;CN;河源市;源西(对照点);23.7569,114.6778;NO2;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China
5605;CN;柳州市;环保监测站;24.3277,109.4157;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
5607;CN;富阳市;监测站;30.054,119.954;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
5608;CN;南昌市;省外办;28.6843,115.8931;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
5609;CN;湘潭市;科大;27.9119,112.9074;CO;ChinaAQIData;µg/m³;1000.0;2021-08-06T13:00:00+02:00;China
5610;CN;中山市;紫马岭;22.5111,113.4075;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
5612;CN;胶州市;胶州一中;36.253,120.014;NO2;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
5613;CN;通辽市;艺术职业学校;43.6801,122.2532;PM2.5;ChinaAQIData;µg/m³;29.0;2021-08-06T13:00:00+02:00;China
5614;CN;茂名市;高岭;21.6828,110.8592;SO2;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
5615;CN;铁岭市;银州路东段;42.2867,123.8486;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
5616;CN;阿里地区;阿里监测站;32.5,80.1161;NO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China
5617;CN;宝鸡市;三迪小学;34.3622,107.2386;PM10;ChinaAQIData;µg/m³;60.0;2021-08-06T13:00:00+02:00;China
5618;CN;孝感市;东城区;30.9075,113.942;PM2.5;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
5620;CN;镇江市;丹徒区监测站;32.1328,119.4303;PM2.5;ChinaAQIData;µg/m³;22.0;2021-08-06T13:00:00+02:00;China
5621;CN;巴中市;丽阳花园;31.8545,106.7656;PM10;ChinaAQIData;µg/m³;35.0;2021-08-06T13:00:00+02:00;China
5622;CN;张家口市;五金库;40.8042,114.8687;PM10;ChinaAQIData;µg/m³;115.0;2021-08-06T13:00:00+02:00;China
5623;CN;五家渠市;农水大厦;44.1756,87.5475;NO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China
5624;CN;永州市;冷水滩区环保局;26.4519,111.5989;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
5625;CN;十堰市;刘家沟;32.6389,110.7258;O3;ChinaAQIData;µg/m³;154.0;2021-08-06T13:00:00+02:00;China
5626;CN;长春市;劳动公园;43.8772,125.3716;O3;ChinaAQIData;µg/m³;116.0;2021-08-06T13:00:00+02:00;China
5627;CN;眉山市;区人社局;30.0564,103.8291;PM2.5;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
5629;CN;南平市;南平七中;26.6272,118.1756;SO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
5630;CN;枣庄市;台儿庄区环保局;34.5578,117.7276;SO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
5631;CN;鹤岗市;哈啤分公司;47.3416,130.2537;NO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
5632;CN;资阳市;四三一厂;30.1383,104.6295;NO2;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China
5633;CN;临安市;四中;30.2311,119.6942;O3;ChinaAQIData;µg/m³;88.0;2021-08-06T13:00:00+02:00;China
5634;CN;黔西南布依族苗族自治州;场坝街;25.0925,104.9022;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
5635;US;MONROE;MTSP;39.4751,-91.78899;NO2;AirNow;ppm;0.001;2021-08-06T13:00:00+02:00;United States
5636;US;Salt Lake City;Hawthorne;40.733501,-111.871696;SO2;AirNow;ppm;0.002;2021-08-06T13:00:00+02:00;United States
5637;US;PHILLIPS;Malta;48.317507,-107.862471;PM2.5;AirNow;µg/m³;27.1;2021-08-06T13:00:00+02:00;United States
5638;US;ROSEBUD;Birney;45.366151,-106.48982;O3;AirNow;ppm;0.034;2021-08-06T13:00:00+02:00;United States
5639;US;ROSEBUD;Birney;45.366151,-106.48982;PM10;AirNow;µg/m³;26.0;2021-08-06T13:00:00+02:00;United States
5640;US;Phoenix-Mesa-Scottsdale;Central Phoenix;33.4579,-112.046;CO;AirNow;ppm;0.4;2021-08-06T13:00:00+02:00;United States
5642;US;Seattle-Tacoma-Bellevue;Seattle-10th & Welle;47.597222,-122.319722;CO;AirNow;ppm;0.2;2021-08-06T13:00:00+02:00;United States
5643;US;Columbia;Sandhill;34.1311,-80.868301;NO2;AirNow;ppm;0.002;2021-08-06T13:00:00+02:00;United States
5644;US;Pensacola-Ferry Pass-Brent;Pensacola NAS;30.3681,-87.2708;O3;AirNow;ppm;0.042;2021-08-06T13:00:00+02:00;United States
5645;US;Portland-Vancouver-Beaverton;Portland Near Road;45.39916,-122.7455;BC;AirNow;µg/m³;0.3;2021-08-06T13:00:00+02:00;United States
5646;US;Winston-Salem;HATTIEAVEN;36.1106,-80.2267;NO2;AirNow;ppm;0.004;2021-08-06T13:00:00+02:00;United States
5647;US;HOWARD;Howard County Near R;39.143197,-76.846192;PM2.5;AirNow;µg/m³;17.0;2021-08-06T13:00:00+02:00;United States
5648;US;WHITE PINE;Great Basin NP;39.0053,-114.2158;O3;AirNow;ppm;0.05;2021-08-06T13:00:00+02:00;United States
5649;US;Philadelphia-Camden-Wilmington;LUMS 2;39.5511,-75.7308;O3;AirNow;ppm;0.027;2021-08-06T13:00:00+02:00;United States
5651;US;Jackson;Yellowstone NP;44.5597,-110.4006;O3;AirNow;ppm;0.037;2021-08-06T13:00:00+02:00;United States
5652;US;Gulfport-Biloxi;WAVELAND;30.3008,-89.395798;O3;AirNow;ppm;0.005;2021-08-06T13:00:00+02:00;United States
5653;US;ROCK;Beloit-Converse;42.51831,-89.06347;O3;AirNow;ppm;0.033;2021-08-06T13:00:00+02:00;United States
5654;US;Davenport-Moline-Rock Island;Buffalo;41.467201,-90.688301;PM10;AirNow;µg/m³;34.0;2021-08-06T13:00:00+02:00;United States
5655;US;Tupelo;TUPELOAP;34.2633,-88.7597;O3;AirNow;ppm;0.003;2021-08-06T13:00:00+02:00;United States
5656;US;MARTIN;Stuart;27.172459,-80.240692;PM2.5;AirNow;µg/m³;13.0;2021-08-06T13:00:00+02:00;United States
5657;US;KENT;Millington;39.305199,-75.797203;O3;AirNow;ppm;0.022;2021-08-06T13:00:00+02:00;United States
5658;US;ROCKBRIDGE;NATBRIDGE;37.62668,-79.5126;O3;AirNow;ppm;0.005;2021-08-06T13:00:00+02:00;United States
5659;US;PHILADELPHIA;NEW;39.991389,-75.080833;O3;AirNow;ppm;0.011;2021-08-06T13:00:00+02:00;United States
5660;US;SHEBOYGAN;Sheboygan-Haven;43.81523,-87.79194;O3;AirNow;ppm;0.047;2021-08-06T13:00:00+02:00;United States
5662;US;Savannah;Savannah L&A;32.0903,-81.1306;SO2;AirNow;ppm;0.002;2021-08-06T13:00:00+02:00;United States
5663;US;Atlanta-Sandy Springs-Marietta;NR-Georgia Tech;33.778315,-84.391418;CO;AirNow;ppm;1.3;2021-08-06T13:00:00+02:00;United States
5664;US;Tampa-St. Petersburg-Clearwater;DAVIS ISLAND;27.9283,-82.4547;SO2;AirNow;ppm;0.004;2021-08-06T13:00:00+02:00;United States
5665;US;Salem;Salem - State Hospit;44.943114,-123.005934;O3;AirNow;ppm;0.011;2021-08-06T13:00:00+02:00;United States
5666;US;SCHOOLCRAFT;SENEY;46.2889,-85.9503;O3;AirNow;ppm;0.049;2021-08-06T13:00:00+02:00;United States
5667;US;Rome;Rome;34.26054,-85.32333;PM2.5;AirNow;µg/m³;14.1;2021-08-06T13:00:00+02:00;United States
5668;US;Harrisonburg;Rockingham;38.4772,-78.816704;O3;AirNow;ppm;0.006;2021-08-06T13:00:00+02:00;United States
5670;US;Baraboo;Devils Lake;43.4356,-89.6803;O3;AirNow;ppm;0.028;2021-08-06T13:00:00+02:00;United States
5671;US;Dayton;Eastwood;39.78563,-84.13437;NO2;AirNow;ppm;0.033;2021-08-06T13:00:00+02:00;United States
5672;US;Pascagoula;PASCAGOULA;30.377501,-88.533897;PM2.5;AirNow;µg/m³;12.4;2021-08-06T13:00:00+02:00;United States
5673;US;Lawrenceburg;Loretto;35.116866,-87.419726;PM2.5;AirNow;µg/m³;16.0;2021-08-06T13:00:00+02:00;United States
5674;US;MARTIN;JAMESVIL;35.81066,-76.906249;O3;AirNow;ppm;0.018;2021-08-06T13:00:00+02:00;United States
5675;US;TETON;Yellowstone- Old Fai;44.373056,-110.830833;NO2;AirNow;ppm;0.001;2021-08-06T13:00:00+02:00;United States
5676;US;Madera;Madera-City;36.9533,-120.0341;PM2.5;AirNow;µg/m³;6.0;2021-08-06T13:00:00+02:00;United States
5677;US;DONA ANA;Las Cruces ED;32.310332,-106.751211;PM2.5;AirNow;µg/m³;12.0;2021-08-06T13:00:00+02:00;United States
5678;US;WELD;Platteville Atmosphe;40.18161,-104.72613;O3;AirNow;ppm;0.025;2021-08-06T13:00:00+02:00;United States
5679;US;SWAIN;BRYSON;35.434767,-83.442133;O3;AirNow;ppm;0.014;2021-08-06T13:00:00+02:00;United States
5680;US;Merced;Merced-M St;37.30833,-120.480361;PM2.5;AirNow;µg/m³;10.1;2021-08-06T13:00:00+02:00;United States
5681;US;Springfield;CHICOPEE;42.194401,-72.555603;NO2;AirNow;ppm;0.008;2021-08-06T12:00:00+02:00;United States
5682;US;SUFFOLK;Boston-Von Hillern;42.325197,-71.056056;CO;AirNow;ppm;0.17;2021-08-06T11:00:00+02:00;United States
5683;US;St. Marys;Kane Exp. Forest;41.598,-78.7674;O3;AirNow;ppm;0.016;2021-08-06T12:00:00+02:00;United States
5684;US;Youngstown-Warren-Boardman;M.K. Goddard;41.4271,-80.1451;O3;AirNow;ppm;0.022;2021-08-06T12:00:00+02:00;United States
5686;US;LARIMER;Ft. Collins - CSU Fa;40.571259,-105.079765;PM2.5;AirNow;µg/m³;29.3;2021-08-06T11:00:00+02:00;United States
5687;US;MIAMI - DADE;Perimeter;25.785472,-80.284206;NO2;AirNow;ppm;0.008;2021-08-06T11:00:00+02:00;United States
5688;US;FRESNO;Fresno - Garland;36.78538,-119.77321;PM2.5;AirNow;µg/m³;11.2;2021-08-06T10:00:00+02:00;United States
5689;US;Chico;Paradise - Airport;39.708454,-121.617309;O3;AirNow;ppm;0.048;2021-08-06T10:00:00+02:00;United States
5690;US;COLUSA;Colusa - Sunrise Blv;39.18919,-121.99887;PM2.5;AirNow;µg/m³;11.2;2021-08-06T10:00:00+02:00;United States
5691;US;Moses Lake;Moses Lake-Balsam St;47.1303,-119.2726;PM2.5;AirNow;µg/m³;3.6;2021-08-06T08:00:00+02:00;United States
5692;PL;Sandomierz;Sandomierz, MOBILNA;50.686423,21.7291;SO2;GIOS;µg/m³;3.28;2021-08-06T14:00:00+02:00;Poland
5693;PL;Solec Kujawski;Solec Kujawski, ul. gen. Stefana Roweckiego Grota;53.079618,18.2279;PM2.5;GIOS;µg/m³;0.7;2021-08-06T14:00:00+02:00;Poland
5694;PL;MIlicz;Milicz;51.52785,17.276844;PM2.5;GIOS;µg/m³;1.85668;2021-08-06T14:00:00+02:00;Poland
5695;PL;Szamotuły;Szamotuły, ul. Kołłątaja;52.612277,16.58815;NO2;GIOS;µg/m³;2.10108;2021-08-06T14:00:00+02:00;Poland
5696;PL;Sopot;Sopot Bitwy Pod Płowcami;54.43451,18.57884;SO2;GIOS;µg/m³;1.88975;2021-08-06T14:00:00+02:00;Poland
5697;PL;Opatów;Opatów, MOBILNA;50.798077,21.425467;PM2.5;GIOS;µg/m³;1.36;2021-08-06T13:00:00+02:00;Poland
5698;PT;Faro;PT05012;37.3125,-7.678611;PM2.5;EEA Portugal;µg/m³;2.6;2021-08-06T12:00:00+02:00;Portugal
5699;PT;Leiria;PT02019;39.923889,-8.891667;PM2.5;EEA Portugal;µg/m³;3.0;2021-08-06T11:00:00+02:00;Portugal
5700;SI;MS Cankarjeva;MS Cankarjeva;46.658094,16.164192;PM10;Slovenian Environment Agency;µg/m³;4.0;2021-08-06T14:00:00+02:00;Slovenia
5701;TH;Samut Songkhram;Samut Songkhram Health Office;13.428581,100.024664;O3;Air4Thai;ppm;0.022;2021-08-06T14:00:00+02:00;Thailand
5702;TH;Trat;Trat Provincial Central Stadium;12.234862,102.523721;CO;Air4Thai;ppm;0.19;2021-08-06T14:00:00+02:00;Thailand
5703;TH;Phuket;Municipal Health Center;7.884508,98.391318;NO2;Air4Thai;ppm;0.008;2021-08-06T14:00:00+02:00;Thailand
5704;TH;Kanchanaburi;Kanchanaburi Meteorological Station;14.022376,99.536195;PM10;Air4Thai;µg/m³;18.0;2021-08-06T14:00:00+02:00;Thailand
5705;TH;Surat Thani;Environment Agency Section 14, Surat Thani;9.126057,99.325355;PM2.5;Air4Thai;µg/m³;16.0;2021-08-06T14:00:00+02:00;Thailand
5706;TH;Rayong;Health Promotion Hospital Maptaput;12.70862,101.166055;NO2;Air4Thai;ppm;0.014;2021-08-06T13:00:00+02:00;Thailand
5707;TH;Phayao;Phayao Provincial, Phayao;19.200226,99.893048;NO2;Air4Thai;ppm;0.004;2021-08-06T14:00:00+02:00;Thailand
5708;TH;Trang;Polytechnic College, Trang;7.570238,99.588743;PM10;Air4Thai;µg/m³;22.0;2021-08-06T14:00:00+02:00;Thailand
5709;NO;Elverum;Leiret;60.88364255,11.55930063;PM10;Norway;µg/m³;23.988078;2021-08-06T13:00:00+02:00;Norway
5710;NO;Tønsberg;Nedre Langgate;59.263725,10.411165;PM10;Norway;µg/m³;9.433286;2021-08-06T13:00:00+02:00;Norway
5711;NO;Bergen;Rådal;60.294268,5.324619;PM10;Norway;µg/m³;10.462225;2021-08-06T13:00:00+02:00;Norway
5712;PL;Piastów;Piastów-Pułaskiego;52.191728,20.837489;O3;GIOS;µg/m³;43.94;2021-08-06T14:00:00+02:00;Poland
5713;PL;Koszalin;Koszalin_ArmiiKrajowej;54.193986,16.172544;CO;GIOS;µg/m³;77.12;2021-08-06T14:00:00+02:00;Poland
5714;PL;Koszalin;Koszalin_ArmiiKrajowej;54.193986,16.172544;NO2;GIOS;µg/m³;9.29051;2021-08-06T14:00:00+02:00;Poland
5715;PL;Liniewko Kościerskie;AM17 Liniewko Kościerskie;54.104111,18.182972;O3;GIOS;µg/m³;102.344;2021-08-06T14:00:00+02:00;Poland
5716;PL;Lębork;AM16 Lębork Malczewskiego;54.546167,17.746194;PM10;GIOS;µg/m³;49.2381;2021-08-06T13:00:00+02:00;Poland
